Jour,Product_ID,Stock,Consommation,Reapprovisionnement
2025-03-04,P020,137,47,0
2025-03-04,P021,89,26,16
2025-03-04,P022,460,9,0
2025-03-04,P023,403,37,0
2025-03-04,P024,265,46,0
2025-03-04,P025,111,28,0
2025-03-04,P026,381,47,0
2025-03-04,P027,478,21,89
2025-03-04,P028,302,15,0
2025-03-04,P029,55,19,0
2025-03-04,P030,188,45,0
2025-03-04,P031,155,20,0
2025-03-04,P032,437,4,0
2025-03-04,P033,283,15,0
2025-03-04,P034,207,36,24
2025-03-04,P035,391,21,0
2025-03-04,P036,46,37,0
2025-03-04,P037,326,47,0
2025-03-04,P038,129,15,37
2025-03-04,P039,145,30,0
2025-03-04,P040,349,4,0
2025-03-04,P041,73,50,0
2025-03-04,P042,322,32,0
2025-03-04,P043,221,22,0
2025-03-04,P044,492,44,27
2025-03-04,P045,267,18,54
2025-03-04,P046,324,42,0
2025-03-04,P047,303,46,12
2025-03-04,P048,98,24,0
2025-03-04,P049,471,14,81
2025-03-04,P050,280,25,75
2025-03-05,P001,207,21,0
2025-03-05,P002,457,43,0
2025-03-05,P003,292,45,29
2025-03-05,P004,28,26,0
2025-03-05,P005,257,30,0
2025-03-05,P006,496,20,27
2025-03-05,P007,450,25,13
2025-03-05,P008,287,36,0
2025-03-05,P009,254,14,62
2025-03-05,P010,101,15,93
2025-03-05,P011,418,14,0
2025-03-05,P012,390,41,0
2025-03-05,P013,234,19,0
2025-03-05,P014,485,3,0
2025-03-05,P015,416,24,2
2025-03-05,P016,126,12,0
2025-03-05,P017,499,28,0
2025-03-05,P018,381,49,0
2025-03-05,P019,184,21,0
2025-03-05,P020,374,20,0
2025-03-05,P021,492,35,0
2025-03-05,P022,104,37,0
2025-03-05,P023,401,17,0
2025-03-05,P024,237,15,0
2025-03-05,P025,332,29,76
2025-03-05,P026,363,27,33
2025-03-05,P027,344,13,0
2025-03-05,P028,361,17,0
2025-03-05,P029,129,33,0
2025-03-05,P030,482,0,0
2025-03-05,P031,383,35,0
2025-03-05,P032,141,7,96
2025-03-05,P033,146,11,4
2025-03-05,P034,446,2,0
2025-03-05,P035,152,6,0
2025-03-05,P036,483,45,18
2025-03-05,P037,401,37,0
2025-03-05,P038,116,40,0
2025-03-05,P039,352,27,0
2025-03-05,P040,342,22,55
2025-03-05,P041,330,22,0
2025-03-05,P042,79,27,76
2025-03-05,P043,200,21,6
2025-03-05,P044,209,21,0
2025-03-05,P045,488,25,0
2025-03-05,P046,365,1,0
2025-03-05,P047,171,1,0
2025-03-05,P048,161,22,0
2025-03-05,P049,226,43,0
2025-03-05,P050,49,41,48
2025-03-06,P001,454,46,0
2025-03-06,P002,479,31,0
2025-03-06,P003,284,34,51
2025-03-06,P004,92,9,0
2025-03-06,P005,147,5,0
2025-03-06,P006,287,21,0
2025-03-06,P007,469,44,60
2025-03-06,P008,159,11,0
2025-03-06,P009,88,3,0
2025-03-06,P010,495,47,15
2025-03-06,P011,468,11,15
2025-03-06,P012,157,23,0
2025-03-06,P013,327,46,0
2025-03-06,P014,161,46,0
2025-03-06,P015,364,9,11
2025-03-06,P016,34,6,0
2025-03-06,P017,486,41,0
2025-03-06,P018,74,24,0
2025-03-06,P019,229,14,0
2025-03-06,P020,317,7,0
2025-03-06,P021,336,13,0
2025-03-06,P022,167,10,30
2025-03-06,P023,42,22,0
2025-03-06,P024,493,27,0
2025-03-06,P025,488,13,80
2025-03-06,P026,351,39,8
2025-03-06,P027,328,37,2
2025-03-06,P028,157,40,71
2025-03-06,P029,224,36,0
2025-03-06,P030,417,20,0
2025-03-06,P031,172,4,0
2025-03-06,P032,385,38,54
2025-03-06,P033,240,8,0
2025-03-06,P034,148,18,0
2025-03-06,P035,296,50,0
2025-03-06,P036,385,24,0
2025-03-06,P037,45,14,55
2025-03-06,P038,155,18,15
2025-03-06,P039,62,6,5
2025-03-06,P040,152,45,0
2025-03-06,P041,370,39,0
2025-03-06,P042,127,7,0
2025-03-06,P043,141,37,0
2025-03-06,P044,94,46,72
2025-03-06,P045,224,31,0
2025-03-06,P046,257,29,56
2025-03-06,P047,309,26,0
2025-03-06,P048,396,17,0
2025-03-06,P049,191,39,0
2025-03-06,P050,413,41,0
2025-03-07,P001,155,28,0
2025-03-07,P002,127,44,50
2025-03-07,P003,497,11,0
2025-03-07,P004,53,38,66
2025-03-07,P005,133,39,75
2025-03-07,P006,130,6,0
2025-03-07,P007,69,16,0
2025-03-07,P008,191,8,0
2025-03-07,P009,464,34,0
2025-03-07,P010,297,24,2
2025-03-07,P011,167,35,0
2025-03-07,P012,54,43,26
2025-03-07,P013,309,9,40
2025-03-07,P014,400,34,0
2025-03-07,P015,321,20,77
2025-03-07,P016,323,34,0
2025-03-07,P017,475,7,0
2025-03-07,P018,443,49,34
2025-03-07,P019,216,49,0
2025-03-07,P020,30,23,86
2025-03-07,P021,131,47,0
2025-03-07,P022,208,10,0
2025-03-07,P023,323,12,0
2025-03-07,P024,399,21,89
2025-03-07,P025,137,17,0
2025-03-07,P026,257,39,56
2025-03-07,P027,480,27,0
2025-03-07,P028,314,20,0
2025-03-07,P029,236,21,0
2025-03-07,P030,439,22,0
2025-03-07,P031,343,49,0
2025-03-07,P032,272,13,0
2025-03-07,P033,121,3,0
2025-03-07,P034,52,13,0
2025-03-07,P035,455,38,14
2025-03-07,P036,97,5,64
2025-03-07,P037,389,25,2
2025-03-07,P038,364,11,0
2025-03-07,P039,271,48,0
2025-03-07,P040,494,8,94
2025-03-07,P041,489,34,0
2025-03-07,P042,242,12,0
2025-03-07,P043,286,42,0
2025-03-07,P044,238,50,0
2025-03-07,P045,198,0,0
2025-03-07,P046,360,47,0
2025-03-07,P047,239,18,20
2025-03-07,P048,490,48,0
2025-03-07,P049,244,35,47
2025-03-07,P050,379,30,0
2025-03-08,P001,219,34,22
2025-03-08,P002,115,41,74
2025-03-08,P003,325,7,0
2025-03-08,P004,290,6,0
2025-03-08,P005,36,34,0
2025-03-08,P006,130,37,0
2025-03-08,P007,342,23,0
2025-03-08,P008,294,26,0
2025-03-08,P009,20,6,0
2025-03-08,P010,128,37,0
2025-03-08,P011,424,13,0
2025-03-08,P012,221,39,0
2025-03-08,P013,44,27,0
2025-03-08,P014,267,10,0
2025-03-08,P015,178,40,0
2025-03-08,P016,440,9,0
2025-03-08,P017,118,33,19
2025-03-08,P018,89,37,0
2025-03-08,P019,42,2,0
2025-03-08,P020,100,27,0
2025-03-08,P021,137,27,0
2025-03-08,P022,260,33,0
2025-03-08,P023,78,34,52
2025-03-08,P024,62,50,0
2025-03-08,P025,298,28,0
2025-03-08,P026,335,39,0
2025-03-08,P027,157,19,0
2025-03-08,P028,239,34,0
2025-03-08,P029,343,39,56
2025-03-08,P030,229,23,0
2025-03-08,P031,232,3,0
2025-03-08,P032,247,38,0
2025-03-08,P033,323,13,0
2025-03-08,P034,126,29,68
2025-03-08,P035,35,1,0
2025-03-08,P036,329,27,50
2025-03-08,P037,416,35,0
2025-03-08,P038,99,9,0
2025-03-08,P039,182,49,0
2025-03-08,P040,293,0,0
2025-03-08,P041,455,23,62
2025-03-08,P042,25,25,28
2025-03-08,P043,48,2,21
2025-03-08,P044,466,10,74
2025-03-08,P045,130,28,0
2025-03-08,P046,203,45,0
2025-03-08,P047,168,40,51
2025-03-08,P048,220,37,0
2025-03-08,P049,152,50,69
2025-03-08,P050,33,19,0
2025-03-09,P001,306,18,0
2025-03-09,P002,256,11,0
2025-03-09,P003,314,17,42
2025-03-09,P004,403,41,0
2025-03-09,P005,87,4,0
2025-03-09,P006,39,14,0
2025-03-09,P007,492,13,57
2025-03-09,P008,193,26,0
2025-03-09,P009,284,6,0
2025-03-09,P010,77,33,43
2025-03-09,P011,201,44,0
2025-03-09,P012,133,31,0
2025-03-09,P013,78,13,0
2025-03-09,P014,494,13,0
2025-03-09,P015,215,2,67
2025-03-09,P016,189,13,0
2025-03-09,P017,293,39,0
2025-03-09,P018,170,25,0
2025-03-09,P019,471,17,0
2025-03-09,P020,372,0,0
2025-03-09,P021,313,20,100
2025-03-09,P022,227,14,48
2025-03-09,P023,436,25,0
2025-03-09,P024,499,31,0
2025-03-09,P025,375,44,58
2025-03-09,P026,215,19,16
2025-03-09,P027,116,3,0
2025-03-09,P028,355,4,0
2025-03-09,P029,277,40,0
2025-03-09,P030,275,44,0
2025-03-09,P031,64,20,0
2025-03-09,P032,338,31,83
2025-03-09,P033,118,47,0
2025-03-09,P034,213,7,0
2025-03-09,P035,215,14,0
2025-03-09,P036,332,11,0
2025-03-09,P037,495,21,0
2025-03-09,P038,122,34,11
2025-03-09,P039,23,18,0
2025-03-09,P040,52,47,0
2025-03-09,P041,178,36,0
2025-03-09,P042,232,12,0
2025-03-09,P043,446,5,92
2025-03-09,P044,122,29,0
2025-03-09,P045,499,0,0
2025-03-09,P046,347,16,0
2025-03-09,P047,358,34,0
2025-03-09,P048,242,22,0
2025-03-09,P049,83,33,16
2025-03-09,P050,410,17,0
2025-03-10,P001,300,17,0
2025-03-10,P002,72,37,0
2025-03-10,P003,314,19,0
2025-03-10,P004,203,0,0
2025-03-10,P005,390,39,0
2025-03-10,P006,311,20,63
2025-03-10,P007,192,39,14
2025-03-10,P008,112,5,3
2025-03-10,P009,299,26,0
2025-03-10,P010,388,30,84
2025-03-10,P011,385,5,0
2025-03-10,P012,443,33,56
2025-03-10,P013,104,23,0
2025-03-10,P014,285,45,52
2025-03-10,P015,20,5,0
2025-03-10,P016,85,16,0
2025-03-10,P017,180,29,0
2025-03-10,P018,236,8,0
2025-03-10,P019,59,10,0
2025-03-10,P020,49,36,86
2025-03-10,P021,321,5,0
2025-03-10,P022,474,41,26
2025-03-10,P023,65,25,81
2025-03-10,P024,366,45,0
2025-03-10,P025,105,2,90
2025-03-10,P026,74,36,0
2025-03-10,P027,164,24,0
2025-03-10,P028,318,29,0
2025-03-10,P029,186,12,48
2025-03-10,P030,348,8,88
2025-03-10,P031,261,35,17
2025-03-10,P032,25,2,27
2025-03-10,P033,460,19,26
2025-03-10,P034,96,39,15
2025-03-10,P035,154,41,0
2025-03-10,P036,430,5,0
2025-03-10,P037,293,9,0
2025-03-10,P038,23,16,0
2025-03-10,P039,114,0,0
2025-03-10,P040,172,22,0
2025-03-10,P041,461,17,0
2025-03-10,P042,58,29,0
2025-03-10,P043,22,6,78
2025-03-10,P044,357,32,55
2025-03-10,P045,51,40,0
2025-03-10,P046,85,25,81
2025-03-10,P047,256,16,94
2025-03-10,P048,472,13,0
2025-03-10,P049,454,20,12
2025-03-10,P050,398,32,95
2025-03-11,P001,245,18,0
2025-03-11,P002,25,13,0
2025-03-11,P003,116,22,0
2025-03-11,P004,435,35,86
2025-03-11,P005,135,29,0
2025-03-11,P006,310,26,0
2025-03-11,P007,24,6,60
2025-03-11,P008,306,21,0
2025-03-11,P009,489,31,85
2025-03-11,P010,128,35,0
2025-03-11,P011,155,44,65
2025-03-11,P012,160,33,43
2025-03-11,P013,338,17,70
2025-03-11,P014,296,21,0
2025-03-11,P015,392,22,0
2025-03-11,P016,390,25,0
2025-03-11,P017,21,6,59
2025-03-11,P018,74,37,0
2025-03-11,P019,163,34,0
2025-03-11,P020,305,12,0
2025-03-11,P021,174,43,24
2025-03-11,P022,141,17,7
2025-03-11,P023,373,24,0
2025-03-11,P024,259,33,0
2025-03-11,P025,64,37,39
2025-03-11,P026,107,26,31
2025-03-11,P027,448,14,89
2025-03-11,P028,89,5,0
2025-03-11,P029,449,41,0
2025-03-11,P030,212,38,0
2025-03-11,P031,62,44,0
2025-03-11,P032,460,19,0
2025-03-11,P033,305,44,0
2025-03-11,P034,223,17,80
2025-03-11,P035,32,25,0
2025-03-11,P036,382,9,100
2025-03-11,P037,72,14,0
2025-03-11,P038,145,33,0
2025-03-11,P039,415,34,0
2025-03-11,P040,312,25,0
2025-03-11,P041,328,50,80
2025-03-11,P042,25,13,0
2025-03-11,P043,31,21,0
2025-03-11,P044,82,38,0
2025-03-11,P045,259,32,0
2025-03-11,P046,25,10,0
2025-03-11,P047,173,13,0
2025-03-11,P048,251,5,0
2025-03-11,P049,351,4,0
2025-03-11,P050,253,38,0
2025-03-12,P001,268,28,0
2025-03-12,P002,142,47,0
2025-03-12,P003,383,28,0
2025-03-12,P004,329,35,0
2025-03-12,P005,271,14,0
2025-03-12,P006,347,22,0
2025-03-12,P007,48,1,0
2025-03-12,P008,120,29,0
2025-03-12,P009,431,15,0
2025-03-12,P010,102,32,0
2025-03-12,P011,129,49,0
2025-03-12,P012,50,16,62
2025-03-12,P013,384,30,0
2025-03-12,P014,396,33,0
2025-03-12,P015,257,20,0
2025-03-12,P016,229,14,7
2025-03-12,P017,332,26,20
2025-03-12,P018,178,15,0
2025-03-12,P019,292,17,53
2025-03-12,P020,350,38,0
2025-03-12,P021,76,31,0
2025-03-12,P022,346,25,99
2025-03-12,P023,239,0,14
2025-03-12,P024,226,48,0
2025-03-12,P025,434,7,0
2025-03-12,P026,103,25,0
2025-03-12,P027,70,33,54
2025-03-12,P028,346,40,62
2025-03-12,P029,337,26,29
2025-03-12,P030,86,44,0
2025-03-12,P031,305,9,0
2025-03-12,P032,353,5,0
2025-03-12,P033,168,33,0
2025-03-12,P034,382,33,0
2025-03-12,P035,108,47,0
2025-03-12,P036,382,4,0
2025-03-12,P037,329,15,0
2025-03-12,P038,113,5,0
2025-03-12,P039,395,12,79
2025-03-12,P040,376,12,0
2025-03-12,P041,104,41,0
2025-03-12,P042,492,40,80
2025-03-12,P043,148,4,47
2025-03-12,P044,314,7,0
2025-03-12,P045,439,22,18
2025-03-12,P046,142,41,0
2025-03-12,P047,307,29,81
2025-03-12,P048,145,28,0
2025-03-12,P049,138,9,0
2025-03-12,P050,312,5,0
2025-03-13,P001,239,4,39
2025-03-13,P002,294,36,0
2025-03-13,P003,442,14,0
2025-03-13,P004,21,14,0
2025-03-13,P005,168,30,12
2025-03-13,P006,254,5,13
2025-03-13,P007,351,27,37
2025-03-13,P008,292,39,0
2025-03-13,P009,122,31,72
2025-03-13,P010,398,40,0
2025-03-13,P011,374,46,1
2025-03-13,P012,25,5,0
2025-03-13,P013,429,18,72
2025-03-13,P014,442,17,0
2025-03-13,P015,26,20,69
2025-03-13,P016,304,26,0
2025-03-13,P017,224,0,62
2025-03-13,P018,335,38,0
2025-03-13,P019,298,24,97
2025-03-13,P020,442,28,0
2025-03-13,P021,404,50,0
2025-03-13,P022,275,31,0
2025-03-13,P023,149,37,0
2025-03-13,P024,291,29,0
2025-03-13,P025,164,35,0
2025-03-13,P026,35,15,0
2025-03-13,P027,209,5,0
2025-03-13,P028,385,18,0
2025-03-13,P029,275,21,0
2025-03-13,P030,52,43,0
2025-03-13,P031,176,4,0
2025-03-13,P032,456,42,0
2025-03-13,P033,34,32,0
2025-03-13,P034,245,6,17
2025-03-13,P035,189,25,0
2025-03-13,P036,203,2,0
2025-03-13,P037,437,39,0
2025-03-13,P038,284,11,0
2025-03-13,P039,20,17,0
2025-03-13,P040,407,43,0
2025-03-13,P041,178,0,47
2025-03-13,P042,286,17,26
2025-03-13,P043,111,35,0
2025-03-13,P044,84,23,0
2025-03-13,P045,166,24,0
2025-03-13,P046,133,21,84
2025-03-13,P047,37,37,86
2025-03-13,P048,231,16,0
2025-03-13,P049,481,14,0
2025-03-13,P050,300,47,0
2025-03-14,P001,445,26,0
2025-03-14,P002,326,2,0
2025-03-14,P003,437,12,70
2025-03-14,P004,250,45,0
2025-03-14,P005,373,33,0
2025-03-14,P006,425,25,0
2025-03-14,P007,325,24,60
2025-03-14,P008,134,7,0
2025-03-14,P009,344,9,0
2025-03-14,P010,252,30,53
2025-03-14,P011,311,8,0
2025-03-14,P012,371,24,0
2025-03-14,P013,123,19,0
2025-03-14,P014,481,30,0
2025-03-14,P015,170,29,0
2025-03-14,P016,245,28,0
2025-03-14,P017,383,30,0
2025-03-14,P018,208,25,0
2025-03-14,P019,416,10,49
2025-03-14,P020,78,15,0
2025-03-14,P021,481,30,0
2025-03-14,P022,399,44,38
2025-03-14,P023,488,6,45
2025-03-14,P024,438,39,73
2025-03-14,P025,234,35,0
2025-03-14,P026,260,27,76
2025-03-14,P027,377,12,0
2025-03-14,P028,76,27,72
2025-03-14,P029,102,7,0
2025-03-14,P030,140,38,0
2025-03-14,P031,230,3,0
2025-03-14,P032,259,35,0
2025-03-14,P033,246,23,0
2025-03-14,P034,385,24,0
2025-03-14,P035,336,50,40
2025-03-14,P036,79,34,0
2025-03-14,P037,213,41,0
2025-03-14,P038,394,36,0
2025-03-14,P039,118,50,0
2025-03-14,P040,318,40,15
2025-03-14,P041,92,4,0
2025-03-14,P042,45,1,0
2025-03-14,P043,266,16,0
2025-03-14,P044,45,12,80
2025-03-14,P045,269,36,0
2025-03-14,P046,252,27,48
2025-03-14,P047,112,42,0
2025-03-14,P048,409,27,0
2025-03-14,P049,78,18,0
2025-03-14,P050,136,47,0
2025-03-15,P001,98,4,0
2025-03-15,P002,228,5,35
2025-03-15,P003,415,37,0
2025-03-15,P004,177,50,0
2025-03-15,P005,443,10,0
2025-03-15,P006,372,28,0
2025-03-15,P007,341,31,0
2025-03-15,P008,96,26,50
2025-03-15,P009,411,10,0
2025-03-15,P010,359,17,0
2025-03-15,P011,206,47,0
2025-03-15,P012,119,7,0
2025-03-15,P013,131,7,90
2025-03-15,P014,197,49,0
2025-03-15,P015,225,17,0
2025-03-15,P016,251,35,0
2025-03-15,P017,106,43,0
2025-03-15,P018,210,30,0
2025-03-15,P019,98,28,0
2025-03-15,P020,352,2,76
2025-03-15,P021,332,24,0
2025-03-15,P022,70,0,0
2025-03-15,P023,50,35,0
2025-03-15,P024,58,16,8
2025-03-15,P025,482,49,0
2025-03-15,P026,40,26,33
2025-03-15,P027,90,48,0
2025-03-15,P028,158,24,0
2025-03-15,P029,184,33,0
2025-03-15,P030,127,9,0
2025-03-15,P031,348,28,0
2025-03-15,P032,421,40,0
2025-03-15,P033,238,11,0
2025-03-15,P034,281,33,0
2025-03-15,P035,279,18,0
2025-03-15,P036,243,28,0
2025-03-15,P037,164,16,64
2025-03-15,P038,65,6,0
2025-03-15,P039,59,2,0
2025-03-15,P040,119,1,0
2025-03-15,P041,238,28,0
2025-03-15,P042,139,8,0
2025-03-15,P043,424,32,0
2025-03-15,P044,474,29,0
2025-03-15,P045,285,30,94
2025-03-15,P046,75,36,68
2025-03-15,P047,358,45,31
2025-03-15,P048,275,14,0
2025-03-15,P049,23,6,0
2025-03-15,P050,230,43,0
2025-03-16,P001,32,32,0
2025-03-16,P002,350,2,28
2025-03-16,P003,365,48,60
2025-03-16,P004,311,31,0
2025-03-16,P005,278,27,0
2025-03-16,P006,200,39,98
2025-03-16,P007,295,37,28
2025-03-16,P008,318,9,0
2025-03-16,P009,22,11,19
2025-03-16,P010,85,13,0
2025-03-16,P011,142,36,0
2025-03-16,P012,57,40,0
2025-03-16,P013,38,15,0
2025-03-16,P014,291,7,0
2025-03-16,P015,416,48,61
2025-03-16,P016,109,24,0
2025-03-16,P017,303,34,0
2025-03-16,P018,205,49,0
2025-03-16,P019,106,15,86
2025-03-16,P020,222,38,5
2025-03-16,P021,458,47,0
2025-03-16,P022,202,47,57
2025-03-16,P023,349,9,0
2025-03-16,P024,414,4,0
2025-03-16,P025,406,22,0
2025-03-16,P026,219,37,0
2025-03-16,P027,406,48,3
2025-03-16,P028,204,43,0
2025-03-16,P029,463,49,0
2025-03-16,P030,295,9,0
2025-03-16,P031,31,6,0
2025-03-16,P032,55,28,0
2025-03-16,P033,286,33,0
2025-03-16,P034,418,49,0
2025-03-16,P035,396,20,0
2025-03-16,P036,113,33,0
2025-03-16,P037,42,23,0
2025-03-16,P038,97,27,0
2025-03-16,P039,273,1,0
2025-03-16,P040,314,8,41
2025-03-16,P041,364,16,15
2025-03-16,P042,371,0,45
2025-03-16,P043,500,34,0
2025-03-16,P044,258,9,0
2025-03-16,P045,389,20,43
2025-03-16,P046,42,41,0
2025-03-16,P047,57,10,77
2025-03-16,P048,358,17,0
2025-03-16,P049,162,18,0
2025-03-16,P050,180,34,0
2025-03-17,P001,39,35,0
2025-03-17,P002,337,32,0
2025-03-17,P003,36,6,1
2025-03-17,P004,417,43,0
2025-03-17,P005,330,48,0
2025-03-17,P006,90,11,0
2025-03-17,P007,390,24,0
2025-03-17,P008,413,34,0
2025-03-17,P009,82,13,0
2025-03-17,P010,325,37,0
2025-03-17,P011,160,16,0
2025-03-17,P012,114,34,11
2025-03-17,P013,40,39,0
2025-03-17,P014,323,13,0
2025-03-17,P015,38,36,0
2025-03-17,P016,241,45,30
2025-03-17,P017,75,22,0
2025-03-17,P018,477,35,0
2025-03-17,P019,461,50,0
2025-03-17,P020,389,24,0
2025-03-17,P021,383,12,47
2025-03-17,P022,253,30,38
2025-03-17,P023,24,15,73
2025-03-17,P024,490,40,0
2025-03-17,P025,277,33,0
2025-03-17,P026,198,14,0
2025-03-17,P027,421,22,0
2025-03-17,P028,119,9,8
2025-03-17,P029,42,31,0
2025-03-17,P030,467,30,0
2025-03-17,P031,28,15,10
2025-03-17,P032,104,19,0
2025-03-17,P033,442,22,34
2025-03-17,P034,449,16,0
2025-03-17,P035,450,11,0
2025-03-17,P036,92,33,0
2025-03-17,P037,336,44,0
2025-03-17,P038,345,26,0
2025-03-17,P039,123,8,39
2025-03-17,P040,245,29,46
2025-03-17,P041,400,42,0
2025-03-17,P042,283,13,23
2025-03-17,P043,183,0,76
2025-03-17,P044,355,4,0
2025-03-17,P045,400,35,30
2025-03-17,P046,262,22,20
2025-03-17,P047,259,9,0
2025-03-17,P048,411,26,0
2025-03-17,P049,387,13,0
2025-03-17,P050,85,17,0
2025-03-18,P001,126,5,0
2025-03-18,P002,268,35,0
2025-03-18,P003,413,17,0
2025-03-18,P004,281,25,0
2025-03-18,P005,180,30,0
2025-03-18,P006,442,34,0
2025-03-18,P007,264,47,0
2025-03-18,P008,235,19,0
2025-03-18,P009,41,38,19
2025-03-18,P010,206,3,80
2025-03-18,P011,168,5,0
2025-03-18,P012,424,25,0
2025-03-18,P013,494,36,0
2025-03-18,P014,222,11,0
2025-03-18,P015,96,24,22
2025-03-18,P016,207,28,0
2025-03-18,P017,137,36,0
2025-03-18,P018,316,36,0
2025-03-18,P019,82,9,0
2025-03-18,P020,166,16,0
2025-03-18,P021,222,25,0
2025-03-18,P022,23,6,0
2025-03-18,P023,471,8,0
2025-03-18,P024,331,6,0
2025-03-18,P025,41,10,0
2025-03-18,P026,134,48,30
2025-03-18,P027,280,29,0
2025-03-18,P028,364,33,58
2025-03-18,P029,89,0,0
2025-03-18,P030,469,4,0
2025-03-18,P031,460,8,0
2025-03-18,P032,448,17,0
2025-03-18,P033,431,6,0
2025-03-18,P034,281,7,0
2025-03-18,P035,43,17,0
2025-03-18,P036,261,46,0
2025-03-18,P037,409,32,0
2025-03-18,P038,319,42,76
2025-03-18,P039,189,38,0
2025-03-18,P040,287,3,0
2025-03-18,P041,418,37,0
2025-03-18,P042,487,36,0
2025-03-18,P043,250,29,0
2025-03-18,P044,371,12,26
2025-03-18,P045,293,31,0
2025-03-18,P046,344,28,0
2025-03-18,P047,230,42,94
2025-03-18,P048,401,17,57
2025-03-18,P049,272,29,0
2025-03-18,P050,98,6,0
2025-03-19,P001,99,6,36
2025-03-19,P002,363,41,16
2025-03-19,P003,321,7,0
2025-03-19,P004,195,14,22
2025-03-19,P005,76,38,1
2025-03-19,P006,442,2,0
2025-03-19,P007,167,0,6
2025-03-19,P008,148,41,0
2025-03-19,P009,432,1,0
2025-03-19,P010,159,48,0
2025-03-19,P011,221,48,0
2025-03-19,P012,291,23,84
2025-03-19,P013,380,17,0
2025-03-19,P014,147,11,0
2025-03-19,P015,186,20,0
2025-03-19,P016,256,14,0
2025-03-19,P017,454,13,0
2025-03-19,P018,302,21,0
2025-03-19,P019,500,23,0
2025-03-19,P020,380,27,0
2025-03-19,P021,176,31,89
2025-03-19,P022,340,38,0
2025-03-19,P023,55,35,79
2025-03-19,P024,376,37,40
2025-03-19,P025,476,47,0
2025-03-19,P026,125,48,0
2025-03-19,P027,454,19,0
2025-03-19,P028,374,15,0
2025-03-19,P029,182,19,0
2025-03-19,P030,393,38,0
2025-03-19,P031,113,26,0
2025-03-19,P032,437,14,0
2025-03-19,P033,185,12,72
2025-03-19,P034,144,9,0
2025-03-19,P035,331,46,36
2025-03-19,P036,391,27,4
2025-03-19,P037,187,45,92
2025-03-19,P038,212,28,0
2025-03-19,P039,347,0,0
2025-03-19,P040,346,20,0
2025-03-19,P041,106,23,36
2025-03-19,P042,391,6,62
2025-03-19,P043,298,0,0
2025-03-19,P044,381,6,0
2025-03-19,P045,56,4,0
2025-03-19,P046,204,10,0
2025-03-19,P047,178,18,0
2025-03-19,P048,31,30,0
2025-03-19,P049,71,45,92
2025-03-19,P050,436,21,13
2025-03-20,P001,124,16,37
2025-03-20,P002,359,2,0
2025-03-20,P003,444,44,66
2025-03-20,P004,322,19,79
2025-03-20,P005,468,24,52
2025-03-20,P006,373,48,0
2025-03-20,P007,264,26,0
2025-03-20,P008,196,18,0
2025-03-20,P009,340,22,0
2025-03-20,P010,194,1,0
2025-03-20,P011,48,45,37
2025-03-20,P012,198,15,0
2025-03-20,P013,89,37,65
2025-03-20,P014,432,10,0
2025-03-20,P015,466,33,0
2025-03-20,P016,170,45,0
2025-03-20,P017,52,36,0
2025-03-20,P018,354,42,0
2025-03-20,P019,165,16,0
2025-03-20,P020,97,42,0
2025-03-20,P021,392,25,0
2025-03-20,P022,410,36,91
2025-03-20,P023,270,13,14
2025-03-20,P024,128,19,0
2025-03-20,P025,233,11,0
2025-03-20,P026,125,30,87
2025-03-20,P027,311,2,0
2025-03-20,P028,96,39,77
2025-03-20,P029,309,42,0
2025-03-20,P030,264,39,76
2025-03-20,P031,468,49,0
2025-03-20,P032,340,14,0
2025-03-20,P033,266,21,0
2025-03-20,P034,413,12,91
2025-03-20,P035,44,13,30
2025-03-20,P036,173,30,0
2025-03-20,P037,383,7,0
2025-03-20,P038,471,5,79
2025-03-20,P039,229,25,0
2025-03-20,P040,193,6,51
2025-03-20,P041,430,6,53
2025-03-20,P042,444,16,0
2025-03-20,P043,171,26,0
2025-03-20,P044,240,44,0
2025-03-20,P045,492,30,0
2025-03-20,P046,478,14,0
2025-03-20,P047,369,32,0
2025-03-20,P048,463,33,0
2025-03-20,P049,172,1,0
2025-03-20,P050,361,28,38
2025-03-21,P001,187,2,0
2025-03-21,P002,485,3,0
2025-03-21,P003,243,43,0
2025-03-21,P004,100,3,0
2025-03-21,P005,103,3,0
2025-03-21,P006,410,18,32
2025-03-21,P007,368,19,99
2025-03-21,P008,265,24,51
2025-03-21,P009,34,29,0
2025-03-21,P010,235,5,0
2025-03-21,P011,292,45,23
2025-03-21,P012,369,37,0
2025-03-21,P013,64,20,0
2025-03-21,P014,196,47,0
2025-03-21,P015,393,49,0
2025-03-21,P016,359,30,48
2025-03-21,P017,402,3,0
2025-03-21,P018,377,20,40
2025-03-21,P019,333,10,42
2025-03-21,P020,316,43,0
2025-03-21,P021,248,43,0
2025-03-21,P022,396,16,30
2025-03-21,P023,40,39,51
2025-03-21,P024,239,1,0
2025-03-21,P025,423,33,0
2025-03-21,P026,255,1,0
2025-03-21,P027,37,18,0
2025-03-21,P028,470,50,0
2025-03-21,P029,379,4,0
2025-03-21,P030,153,4,0
2025-03-21,P031,349,5,95
2025-03-21,P032,214,10,0
2025-03-21,P033,77,8,0
2025-03-21,P034,402,30,0
2025-03-21,P035,120,42,0
2025-03-21,P036,425,49,0
2025-03-21,P037,224,27,0
2025-03-21,P038,121,10,0
2025-03-21,P039,337,30,0
2025-03-21,P040,54,49,0
2025-03-21,P041,22,17,28
2025-03-21,P042,319,21,0
